Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
4285,20,85.44,97.07,76.73,6.1,1
4286,21,82.94,68.94,84.19,6.3,1
4287,21,82.17,70.35,61.9,1.6,1
4288,18,83.42,93.56,86.42,7.0,1
4289,20,89.53,71.83,83.21,3.9,1
4290,19,76.86,45.5,73.95,4.3,1
4291,24,87.31,93.87,100.0,10.3,1
4292,21,88.59,85.94,81.34,5.6,1
4293,21,74.55,61.23,65.91,4.2,1
4294,18,73.01,58.75,68.95,0.6,1
4295,22,61.11,69.53,86.1,7.8,1
4296,25,71.95,36.06,78.19,2.3,1
4297,19,69.4,81.32,73.94,3.0,1
4298,23,67.27,72.86,70.51,4.3,1
4299,20,82.87,100.0,76.84,7.8,1
4300,21,78.76,89.79,77.77,6.5,1
4301,21,78.62,69.85,74.94,4.7,1
4302,23,68.13,75.8,72.12,5.6,1
4303,19,79.56,78.19,71.74,3.8,1
4304,25,94.56,87.5,85.88,5.3,1
4305,22,83.11,79.17,93.39,5.1,1
4306,21,93.79,93.97,89.84,6.9,1
4307,25,96.65,77.14,94.25,6.9,1
4308,19,95.36,66.03,89.79,6.0,1
4309,23,96.6,72.12,85.27,4.3,1
4310,18,79.51,81.96,80.3,6.5,1
4311,22,72.22,59.98,80.73,4.8,1
4312,20,81.23,52.36,72.24,2.8,1
4313,21,84.68,77.97,76.65,4.2,1
4314,19,88.36,70.72,80.95,5.2,1
4315,18,100.0,78.41,89.31,6.8,1
4316,20,78.91,69.48,82.59,4.6,1
4317,24,77.06,86.05,73.91,2.6,1
4318,19,70.5,90.44,80.64,5.1,1
4319,19,100.0,60.75,83.87,5.2,1
4320,20,77.83,69.81,86.14,5.4,1
4321,18,82.32,90.6,71.45,6.8,1
4322,24,82.53,88.22,75.38,7.0,1
4323,25,69.95,70.9,86.46,3.8,1
4324,25,69.11,57.75,77.11,3.8,1
4325,23,68.46,60.51,72.41,2.9,1
4326,18,70.54,73.0,80.69,6.4,1
4327,22,80.85,87.02,83.69,7.9,1
4328,21,97.69,93.64,83.26,4.4,1
4329,20,85.86,65.26,70.14,4.5,1
4330,23,97.96,71.39,86.0,7.9,1
4331,24,94.77,76.7,83.97,6.0,1
4332,20,100.0,90.08,84.97,5.9,1
4333,20,55.09,50.44,76.98,2.6,1
4334,18,71.9,96.64,86.93,6.4,1
4335,21,66.26,67.24,71.62,3.1,1
4336,22,68.4,59.29,67.87,2.7,1
4337,25,74.89,53.7,98.26,4.3,1
4338,19,71.93,79.88,75.19,3.8,1
4339,19,80.99,71.75,77.72,4.6,1
4340,20,71.65,68.35,79.62,2.1,1
4341,25,78.47,69.89,96.57,6.9,1
4342,25,65.14,78.07,80.24,7.3,1
4343,21,58.37,57.46,64.21,1.1,1
4344,24,80.51,79.79,74.06,7.0,1
4345,24,72.73,62.17,89.54,3.4,1
4346,23,73.8,61.69,75.1,6.7,1
4347,18,74.79,100.0,79.58,4.9,1
4348,21,68.99,58.94,72.38,5.1,1
4349,21,77.54,75.98,67.61,4.6,1
4350,18,76.47,60.94,82.46,7.4,1
4351,25,64.01,43.54,67.5,2.5,1
4352,24,70.51,79.77,76.87,6.2,1
4353,24,85.06,83.69,100.0,7.2,1
4354,25,75.54,94.34,86.2,6.4,1
4355,24,100.0,93.59,96.65,9.6,1
4356,20,80.76,69.9,84.4,3.9,1
4357,21,85.0,69.3,82.99,6.9,1
4358,19,71.43,92.39,76.08,4.8,1
4359,18,91.31,93.65,86.99,7.5,1
4360,24,86.91,60.04,81.35,5.0,1
4361,23,79.03,73.06,73.85,4.2,1
4362,24,100.0,84.53,86.24,7.6,1
4363,24,81.6,67.85,72.35,4.0,1
4364,22,80.74,75.86,73.03,2.2,1
4365,20,78.34,81.98,75.32,4.0,1
4366,18,90.36,76.31,72.25,6.2,1
4367,22,80.43,80.03,66.79,7.8,1
4368,22,76.02,93.59,72.89,5.2,1
4369,23,91.29,93.99,99.63,7.6,1
4370,21,75.32,67.77,72.12,2.3,1
4371,23,82.38,52.75,84.41,4.1,1
4372,21,89.2,77.33,61.8,4.4,1
4373,21,65.15,82.78,71.53,4.8,1
4374,18,70.86,42.55,69.56,5.2,1
4375,24,86.5,82.22,81.18,6.4,1
4376,18,70.06,67.3,97.58,4.1,1
4377,20,100.0,73.25,84.28,5.3,1
4378,21,84.86,63.81,93.36,4.9,1
4379,22,73.52,67.52,74.16,3.1,1
4380,24,74.25,91.1,90.52,4.8,1
4381,19,74.3,68.74,95.99,4.7,1
4382,20,79.4,85.69,78.53,4.7,1
4383,18,81.42,65.62,75.89,5.1,1
4384,23,76.03,84.71,69.86,5.2,1
4385,20,74.57,72.32,75.73,4.1,1
4386,20,100.0,86.72,85.66,7.5,1
4387,24,86.95,68.19,91.65,2.7,1
4388,20,78.32,78.5,66.84,3.6,1
4389,20,83.39,60.99,91.68,10.6,1
4390,19,79.09,51.66,61.29,2.9,1
4391,25,87.44,71.9,71.19,2.3,1
4392,23,98.2,54.98,85.49,6.5,1
4393,23,74.74,56.03,75.7,0.8,1
4394,23,92.72,72.85,83.71,4.5,1
4395,21,93.43,77.96,91.78,9.3,1
4396,22,76.98,57.4,78.44,1.9,1
4397,25,61.19,66.26,72.37,1.0,1
4398,23,73.92,78.11,65.62,2.0,1
4399,20,98.7,68.9,68.79,6.8,1
4400,20,80.71,74.7,80.03,7.2,1
4401,23,68.39,63.22,76.92,4.0,1
4402,24,85.17,50.14,92.83,6.4,1
4403,23,86.13,85.1,84.8,7.8,1
4404,20,97.29,97.02,85.63,8.6,1
4405,21,73.97,85.7,82.08,4.5,1
4406,18,83.38,50.75,68.64,0.4,1
4407,18,62.3,55.18,83.28,3.4,1
4408,25,89.84,72.56,94.03,4.1,1
4409,25,70.85,83.45,96.53,4.5,1
4410,23,60.84,75.66,79.98,4.6,1
4411,19,88.98,85.07,87.1,7.2,1
4412,23,84.95,96.2,97.63,7.5,1
4413,24,68.0,65.23,78.2,4.7,1
4414,23,69.79,78.96,89.83,7.2,1
4415,25,82.02,96.72,72.32,5.7,1
4416,18,90.06,72.94,77.71,5.1,1
4417,20,91.25,65.19,92.85,6.8,1
4418,23,80.87,67.27,74.45,5.1,1
4419,20,97.09,76.04,87.18,9.1,1
4420,20,71.03,70.59,61.61,2.1,1
4421,19,62.7,61.25,94.05,4.0,1
4422,20,64.89,77.35,89.5,4.7,1
4423,18,80.67,68.87,83.3,5.9,1
4424,21,85.89,57.02,89.06,7.5,1
4425,21,88.51,78.68,83.17,5.0,1
4426,22,79.17,68.38,85.47,2.2,1
4427,24,91.15,86.31,79.25,6.7,1
4428,23,81.7,71.42,88.86,6.5,1
4429,24,54.49,53.95,80.82,1.1,1
4430,18,84.12,79.82,89.72,5.0,1
4431,20,75.65,83.63,55.53,1.8,1
4432,21,52.21,71.23,72.61,3.7,1
4433,24,66.26,74.7,68.25,3.2,1
4434,18,77.89,75.94,84.4,6.6,1
4435,21,81.78,57.08,64.27,5.2,1
4436,20,64.17,78.81,58.44,2.4,1
4437,24,85.02,91.3,100.0,6.8,1
4438,21,69.19,74.83,79.14,2.1,1
4439,23,80.51,74.92,82.37,5.7,1
4440,25,68.04,77.36,79.71,3.4,1
4441,23,71.51,83.63,79.77,4.3,1
4442,22,72.2,97.44,89.98,6.0,1
4443,22,86.8,89.86,76.94,6.0,1
4444,21,93.81,83.87,86.89,7.7,1
4445,25,71.69,58.7,81.42,4.8,1
4446,18,97.01,78.67,72.83,5.6,1
4447,23,74.15,75.38,88.42,4.1,1
4448,18,96.5,84.71,77.23,5.4,1
4449,25,76.28,93.95,89.94,5.9,1
4450,18,59.13,73.26,80.52,4.8,1
4451,25,73.22,89.41,85.87,1.4,1
4452,21,84.59,55.99,73.07,5.7,1
4453,18,82.44,82.13,72.72,5.7,1
4454,23,69.38,61.22,69.95,3.6,1
4455,20,71.85,44.31,75.87,2.4,1
4456,22,83.89,81.58,98.33,8.0,1
4457,20,79.98,60.51,94.74,6.0,1
4458,18,86.92,71.56,60.52,4.5,1
4459,20,74.94,68.52,77.4,2.7,1
4460,23,81.3,83.62,51.1,3.4,1
4461,23,85.48,64.71,91.56,7.6,1
4462,18,77.48,86.8,89.55,5.3,1
4463,21,65.17,72.88,77.48,3.9,1
4464,20,79.3,90.35,82.67,6.0,1
4465,21,41.99,65.02,77.39,3.4,1
4466,21,83.1,68.01,79.72,8.0,1
4467,25,87.28,68.49,88.85,7.7,1
4468,19,82.94,56.8,76.35,4.1,1
4469,18,73.41,76.83,84.84,3.7,1
4470,22,68.48,77.72,69.09,0.0,1
4471,23,49.2,59.22,67.11,2.0,1
4472,23,71.33,74.45,62.31,2.3,1
4473,18,64.1,57.62,65.69,5.3,1
4474,25,65.82,75.06,89.1,4.3,1
4475,24,70.03,74.92,70.94,2.3,1
4476,24,90.96,55.82,81.51,4.4,1
4477,24,86.71,75.55,96.27,6.0,1
4478,25,83.48,86.89,77.7,6.1,1
4479,22,68.4,28.39,67.38,1.2,1
4480,23,71.96,90.13,78.34,4.7,1
4481,18,66.16,70.84,74.64,2.2,1
4482,25,89.67,89.0,98.7,6.8,1
4483,23,70.95,74.85,95.73,6.6,1
4484,21,80.53,48.93,81.37,3.2,1
4485,20,71.61,76.91,88.6,3.5,1
4486,20,85.56,71.31,76.77,4.1,1
4487,25,76.11,61.89,73.39,0.5,1
4488,23,65.37,90.15,78.99,5.7,1
4489,19,72.68,82.64,68.68,4.5,1
4490,22,77.14,100.0,93.43,6.9,1
4491,24,55.27,70.25,79.85,2.8,1
4492,22,66.07,63.11,77.74,3.8,1
4493,22,95.41,63.74,73.98,2.0,1
4494,25,80.1,73.99,63.95,3.0,1
4495,21,91.97,79.99,67.38,2.6,1
4496,22,94.29,63.4,86.69,7.0,1
4497,20,68.38,70.9,72.97,3.6,1
4498,21,76.78,94.91,78.66,5.2,1
4499,18,83.48,69.72,77.56,4.2,1
4500,22,76.88,78.67,69.54,2.5,1
4501,22,73.33,80.02,71.66,4.7,1
4502,18,68.5,90.07,69.5,6.2,1
4503,22,100.0,58.08,74.03,2.6,1
4504,18,83.39,70.14,88.15,6.6,1
4505,21,71.64,70.14,63.45,3.3,1
4506,20,78.13,53.61,77.81,4.0,1
4507,18,80.87,75.06,84.45,6.1,1
4508,19,77.33,74.13,69.48,3.7,1
4509,25,93.17,96.72,91.58,5.1,1
4510,25,76.95,78.03,75.71,4.4,1
4511,18,69.27,83.4,79.79,5.3,1
4512,25,63.98,74.57,69.11,0.2,1
4513,22,64.26,52.32,58.43,1.3,1
4514,24,97.84,76.62,90.47,6.2,1
4515,24,98.01,100.0,76.56,7.1,1
4516,25,75.68,68.65,74.51,3.2,1
4517,21,65.71,86.9,83.78,4.5,1
4518,23,69.54,88.36,92.89,5.6,1
4519,21,84.35,61.46,74.16,6.4,1
4520,23,71.06,66.43,68.23,0.9,1
4521,24,70.85,71.36,87.46,3.2,1
4522,24,73.1,76.86,82.31,4.3,1
4523,18,78.27,70.15,88.17,6.4,1
4524,20,94.77,76.6,81.59,10.0,1
4525,19,54.67,67.79,75.97,4.5,1
4526,21,60.59,65.43,73.06,2.2,1
4527,22,76.13,91.62,74.74,5.8,1
4528,23,99.88,100.0,71.8,7.6,1
4529,25,72.46,92.36,76.32,5.2,1
4530,22,76.4,79.92,87.23,3.2,1
4531,20,87.97,68.65,84.27,6.9,1
4532,23,96.88,73.99,93.59,6.3,1
4533,21,86.33,71.22,77.23,2.9,1
4534,18,81.82,69.81,75.48,5.8,1
4535,22,81.25,87.93,94.22,7.0,1
4536,20,80.56,90.85,86.5,7.4,1
4537,21,77.29,81.14,87.49,4.9,1
4538,24,73.56,85.2,70.05,4.3,1
4539,24,93.04,71.64,93.31,7.5,1
4540,21,77.0,78.99,83.75,2.6,1
4541,21,88.62,69.35,84.12,5.9,1
4542,21,84.49,55.61,68.14,2.3,1
4543,23,100.0,87.69,83.83,7.1,1
4544,21,79.75,88.09,83.89,4.5,1
4545,22,98.49,88.36,86.88,7.5,1
4546,20,79.48,78.25,86.81,6.0,1
4547,23,84.65,71.52,83.3,2.6,1
4548,21,99.02,85.04,80.41,7.8,1
4549,19,99.38,70.79,76.96,8.1,1
4550,25,86.34,65.49,83.3,6.8,1
4551,19,68.82,69.55,74.36,3.5,1
4552,20,64.25,74.16,85.09,4.4,1
4553,24,80.5,76.04,72.0,5.3,1
4554,18,91.13,78.91,85.36,3.6,1
4555,18,87.1,82.61,97.63,8.4,1
4556,25,88.75,82.66,80.6,5.3,1
4557,24,73.44,58.26,70.49,0.0,1
4558,23,79.26,98.98,75.26,5.7,1
4559,23,91.06,73.87,74.26,4.3,1
4560,23,50.61,100.0,76.53,4.9,1
4561,18,65.67,77.12,90.14,4.3,1
4562,19,75.64,77.24,82.63,6.6,1
4563,18,78.4,70.81,73.82,7.2,1
4564,22,85.16,59.49,83.24,5.6,1
4565,21,80.8,61.0,85.21,4.3,1
4566,23,83.64,64.14,79.6,4.9,1
4567,19,85.96,79.74,91.75,5.0,1
4568,20,65.7,63.89,83.02,3.4,1
4569,25,71.42,80.84,74.01,6.2,1
4570,20,86.66,93.08,77.39,5.9,1
4571,21,83.0,83.25,88.01,8.1,1
4572,19,71.8,100.0,71.67,7.5,1
4573,18,85.51,56.69,79.89,3.6,1
4574,18,98.75,77.99,69.11,6.6,1
4575,22,89.87,62.83,84.39,3.1,1
4576,22,86.07,90.44,90.06,6.4,1
4577,18,83.26,45.12,82.04,4.0,1
4578,20,87.7,51.68,70.59,3.0,1
4579,25,75.39,75.51,82.56,5.6,1
4580,23,76.11,78.62,65.89,0.0,1
4581,20,72.25,67.21,64.75,1.5,1
4582,25,87.94,57.58,76.49,4.6,1
4583,22,82.46,61.23,85.99,5.2,1
4584,21,90.86,92.98,78.95,4.3,1
4585,25,72.64,57.95,85.21,1.8,1
4586,18,60.36,58.88,82.93,3.4,1
4587,22,96.92,95.13,86.87,5.8,1
4588,22,74.12,90.73,69.53,6.2,1
4589,23,92.53,90.29,77.72,5.0,1
4590,18,86.0,70.5,76.09,7.3,1
4591,23,94.16,59.1,80.14,5.8,1
4592,18,86.85,72.1,71.45,3.5,1
4593,23,82.5,77.22,75.78,4.4,1
4594,25,76.69,70.98,82.89,2.2,1
4595,20,83.63,92.14,83.4,4.8,1
4596,21,66.46,60.79,92.46,7.2,1
4597,21,85.38,89.52,69.99,6.4,1
4598,18,77.24,70.24,86.06,7.8,1
4599,19,79.91,83.47,86.53,4.4,1
4600,24,76.67,77.4,97.45,7.7,1
4601,22,66.95,64.03,66.82,4.6,1
4602,22,100.0,76.38,82.99,7.9,1
4603,18,90.69,57.65,88.27,5.0,1
4604,25,84.16,79.69,81.26,6.4,1
4605,23,90.85,74.73,78.72,8.0,1
4606,19,76.32,83.24,66.8,4.6,1
4607,20,86.9,83.88,73.21,5.4,1
4608,23,81.04,100.0,71.69,7.6,1
4609,23,89.04,78.5,79.87,4.7,1
4610,18,69.67,73.45,81.97,2.4,1
4611,18,88.7,100.0,78.51,9.3,1
4612,25,77.52,64.77,80.26,4.1,1
4613,22,74.99,58.04,87.36,5.3,1
4614,18,90.19,84.3,84.58,7.3,1
4615,18,71.03,54.33,64.71,3.8,1
4616,18,78.69,98.45,79.09,3.0,1
4617,25,93.66,93.97,80.56,5.5,1
4618,22,62.01,90.17,71.55,1.4,1
4619,20,76.89,73.95,74.43,4.4,1
4620,20,86.11,83.11,81.69,5.5,1
4621,24,74.14,67.99,83.08,4.5,1
4622,24,75.34,76.3,92.93,1.9,1
4623,18,95.15,70.01,87.3,8.2,1
4624,24,91.43,45.08,92.49,5.2,1
4625,22,82.64,74.21,88.66,7.9,1
4626,25,69.07,56.03,78.2,4.5,1
4627,20,71.52,87.34,77.59,3.2,1
4628,23,71.82,98.29,71.23,5.5,1
4629,20,84.44,56.96,81.65,4.6,1
4630,20,61.18,83.3,59.26,2.6,1
4631,22,100.0,95.12,78.9,7.9,1
4632,24,89.36,52.56,78.48,3.8,1
4633,23,69.03,59.22,82.15,1.3,1
4634,22,96.77,76.14,96.84,7.7,1
4635,18,60.63,80.98,76.11,4.0,1
4636,25,100.0,56.65,78.85,3.8,1
4637,21,63.6,63.31,80.87,1.5,1
4638,20,89.3,77.27,76.36,8.5,1
4639,21,53.64,72.88,78.04,2.4,1
4640,25,85.16,72.7,73.58,5.1,1
4641,25,74.34,73.98,82.23,6.8,1
4642,22,83.42,74.84,77.93,5.8,1
4643,22,74.26,99.13,83.28,4.9,1
4644,22,59.02,59.8,77.6,1.6,1
4645,21,67.16,57.71,83.93,3.4,1
4646,22,83.46,83.2,83.59,5.4,1
4647,25,62.39,68.48,78.17,3.4,1
4648,18,73.71,59.22,95.63,5.4,1
4649,22,90.83,100.0,70.61,6.4,1
4650,19,100.0,76.47,97.36,6.9,1
4651,24,77.28,62.97,72.68,2.5,1
4652,21,84.03,90.12,93.37,9.4,1
4653,19,80.83,100.0,80.39,6.5,1
4654,22,80.32,54.84,74.38,5.0,1
4655,25,83.11,84.91,88.28,7.2,1
4656,18,100.0,100.0,97.74,9.7,1
4657,20,73.47,67.84,77.98,2.1,1
4658,23,87.58,58.68,74.66,4.5,1
4659,24,62.46,53.18,99.29,0.2,1
4660,23,94.46,78.68,90.39,5.4,1
4661,22,80.44,93.07,88.87,5.7,1
4662,24,69.99,70.63,76.98,4.9,1
4663,24,97.87,81.02,72.4,3.7,1
4664,18,49.45,45.48,69.56,0.9,1
4665,24,74.71,59.78,90.05,5.7,1
4666,21,82.43,77.91,77.88,7.9,1
4667,19,100.0,88.66,69.05,3.8,1
4668,19,100.0,78.53,86.12,5.9,1
4669,19,85.64,69.18,76.35,1.9,1
4670,21,79.39,81.04,75.64,5.9,1
4671,23,100.0,85.91,69.67,4.2,1
4672,18,79.18,63.18,88.5,3.5,1
4673,24,85.27,78.76,79.86,3.5,1
4674,21,79.4,62.63,67.49,4.2,1
4675,19,81.91,100.0,71.25,5.8,1
4676,22,69.68,57.6,71.91,2.4,1
4677,20,75.5,62.01,84.26,4.2,1
4678,24,85.78,81.3,84.56,4.9,1
4679,21,77.07,69.36,84.65,2.8,1
4680,25,90.49,89.72,75.28,8.6,1
4681,21,90.0,72.63,78.39,3.3,1
4682,18,46.43,58.02,88.81,3.7,1
4683,18,79.1,88.36,86.66,3.0,1
4684,21,97.98,96.52,90.07,8.6,1
4685,19,94.77,94.61,100.0,6.1,1
4686,20,73.65,62.96,81.07,3.1,1
4687,24,88.68,86.6,92.74,7.2,1
4688,18,91.06,78.57,81.16,5.4,1
4689,24,96.41,90.04,74.75,5.5,1
4690,19,74.89,86.82,71.6,4.3,1
4691,24,78.17,72.82,78.45,3.5,1
4692,22,98.89,58.88,79.71,5.7,1
4693,18,55.46,93.06,63.65,3.9,1
4694,19,83.9,92.47,78.99,8.6,1
4695,19,87.16,60.2,72.45,2.5,1
4696,20,100.0,89.18,92.02,8.1,1
4697,20,84.62,56.27,79.47,4.8,1
4698,22,77.31,89.46,80.62,5.6,1
4699,19,76.28,62.45,75.5,6.7,1
4700,23,70.19,68.45,77.59,3.7,1
4701,19,100.0,83.03,93.95,6.7,1
4702,20,58.72,72.47,71.24,0.0,1
4703,23,76.81,72.08,65.14,3.6,1
4704,18,67.06,77.22,66.39,3.2,1
4705,18,80.93,67.16,79.71,2.5,1
4706,24,73.41,73.41,77.41,4.6,1
4707,21,81.42,78.43,81.0,5.8,1
4708,20,67.37,76.93,77.9,6.4,1
4709,21,65.37,56.26,85.03,5.5,1
4710,23,76.18,61.88,74.99,3.7,1
4711,20,68.85,80.04,79.91,5.7,1
4712,22,100.0,72.61,73.59,5.2,1
4713,19,65.08,78.83,91.17,6.9,1
4714,22,76.8,75.92,81.43,6.6,1
4715,23,80.47,64.94,85.06,5.1,1
4716,20,70.95,63.68,66.85,3.2,1
4717,25,65.06,67.42,91.27,3.7,1
4718,23,67.12,71.76,88.02,3.9,1
4719,25,68.29,77.92,63.52,4.4,1
4720,19,78.63,74.33,74.58,5.5,1
4721,18,100.0,66.84,86.62,6.4,1
4722,18,80.48,57.92,69.24,4.9,1
4723,23,91.83,100.0,78.95,5.0,1
4724,21,85.97,62.34,84.01,5.3,1
4725,20,88.14,65.78,76.52,4.0,1
4726,20,46.3,75.5,80.51,3.1,1
4727,18,66.46,68.83,67.45,1.5,1
4728,24,88.87,77.05,59.25,3.6,1
4729,22,76.98,72.39,89.66,5.9,1
4730,24,93.42,73.66,85.01,3.6,1
4731,19,93.34,74.24,99.03,4.5,1
4732,22,78.01,73.95,64.14,5.9,1
4733,22,77.97,80.94,88.01,6.0,1
4734,23,63.26,81.06,59.85,2.8,1
4735,18,79.7,80.73,98.05,7.0,1
4736,24,74.57,81.71,88.5,7.3,1
4737,24,77.39,80.92,67.78,2.7,1
4738,18,60.64,81.74,83.04,3.4,1
4739,24,93.24,100.0,80.38,7.4,1
4740,25,85.38,53.03,81.8,4.7,1
4741,18,50.19,72.66,72.85,0.6,1
4742,23,87.1,73.82,88.35,2.2,1
4743,21,83.64,62.87,93.52,4.5,1
4744,22,80.6,71.12,70.62,2.7,1
4745,23,70.01,85.21,86.86,4.2,1
4746,20,86.52,65.35,83.04,5.1,1
4747,19,99.96,89.01,74.5,7.9,1
4748,21,77.21,83.66,73.23,4.4,1
4749,20,100.0,68.45,100.0,7.1,1
4750,22,89.14,81.99,88.66,7.9,1
4751,24,100.0,87.31,93.8,7.9,1
4752,18,84.73,67.25,79.5,5.6,1
4753,22,74.16,52.75,67.88,1.1,1
4754,23,65.99,76.08,82.02,5.9,1
4755,19,90.01,90.92,82.07,7.1,1
4756,23,72.05,82.12,67.65,4.8,1
4757,21,82.04,75.16,78.97,8.5,1
4758,21,100.0,87.93,89.06,6.7,1
4759,19,81.16,68.27,79.15,6.1,1
4760,25,76.57,62.28,84.61,7.2,1
4761,20,78.51,72.69,83.28,5.7,1
4762,20,52.0,73.48,72.5,0.0,1
4763,21,91.34,79.87,87.17,4.0,1
4764,21,80.24,82.18,76.01,7.4,1
4765,24,80.49,65.2,81.36,3.4,1
4766,18,92.36,69.12,85.24,4.6,1
4767,24,68.7,70.01,83.69,2.9,1
4768,24,96.12,72.98,75.9,8.6,1
4769,25,79.9,81.02,88.84,8.4,1
4770,20,99.06,67.01,90.13,3.2,1
4771,25,90.26,59.69,79.81,5.3,1
4772,25,73.87,60.74,81.07,3.6,1
4773,19,75.87,83.53,88.64,6.2,1
4774,20,81.86,78.11,73.8,6.0,1
4775,18,81.4,76.09,97.87,6.6,1
4776,23,100.0,66.16,85.4,5.7,1
4777,21,85.44,100.0,95.96,10.9,1
4778,21,75.05,58.64,62.5,2.9,1
4779,18,69.62,67.82,79.56,1.6,1
4780,25,76.43,66.75,82.45,4.2,1
4781,24,69.61,66.14,86.79,1.9,1
4782,19,69.84,71.49,71.51,2.0,1
4783,25,82.73,52.56,68.1,3.0,1
4784,21,80.69,69.52,70.94,3.2,1
4785,22,78.49,83.59,72.16,3.1,1
4786,24,52.66,99.14,73.05,6.0,1
4787,21,80.0,70.44,88.32,4.0,1
4788,22,62.24,74.3,89.82,4.6,1
4789,25,91.86,100.0,82.03,6.8,1
4790,18,90.24,84.12,73.86,3.5,1
4791,18,69.24,66.09,64.48,4.5,1
4792,24,79.48,69.67,86.97,5.7,1
4793,21,62.31,74.78,85.43,1.1,1
4794,20,77.95,48.47,65.3,0.2,1
4795,22,83.05,90.15,80.47,5.7,1
4796,19,100.0,82.01,85.47,6.0,1
4797,21,96.44,93.51,100.0,9.1,1
4798,19,83.32,72.82,82.2,5.3,1
4799,21,85.48,72.24,84.76,6.6,1
4800,20,86.98,91.34,80.63,4.6,1
4801,20,64.42,73.84,69.8,5.6,1
4802,24,90.75,79.97,75.03,8.3,1
4803,24,66.7,61.44,65.14,0.8,1
4804,20,89.65,79.72,89.7,5.8,1
4805,23,91.02,75.53,85.92,9.3,1
4806,20,71.41,70.02,76.96,5.6,1
4807,18,89.97,77.48,82.22,8.3,1
4808,18,65.27,81.24,76.3,3.7,1
4809,23,60.45,64.07,93.42,4.9,1
4810,25,87.57,54.23,78.99,5.1,1
4811,22,72.59,38.19,64.91,0.6,1
4812,25,77.77,50.46,75.6,2.7,1
4813,19,86.43,84.74,89.64,2.8,1
4814,25,78.15,79.99,79.18,6.6,1
4815,21,70.79,86.11,73.95,6.7,1
4816,25,81.1,83.24,77.19,5.6,1
4817,21,81.32,80.47,84.23,6.6,1
4818,23,70.68,73.2,84.91,4.7,1
4819,18,86.4,94.73,92.86,7.4,1
4820,24,73.88,76.75,71.63,5.0,1
4821,21,61.94,92.09,72.59,5.1,1
4822,18,74.09,80.95,76.41,4.5,1
4823,22,72.84,71.79,88.28,6.4,1
4824,19,79.92,66.63,68.32,4.2,1
4825,22,79.44,72.27,79.14,7.0,1
4826,23,84.22,82.71,70.66,2.7,1
4827,25,89.44,63.54,83.13,2.8,1
4828,25,90.99,69.62,87.03,6.4,1
4829,20,63.89,78.24,86.83,4.8,1
4830,20,92.35,71.13,88.91,4.1,1
4831,20,100.0,83.93,81.15,6.8,1
4832,22,76.59,94.08,68.1,3.8,1
4833,21,92.03,84.76,69.75,4.6,1
4834,19,82.88,83.72,70.9,7.8,1
4835,20,70.64,67.4,82.53,8.1,1
4836,23,81.7,78.3,83.13,8.1,1
4837,23,95.49,81.73,85.1,4.4,1
4838,20,72.59,68.45,85.14,7.5,1
4839,25,74.3,94.99,72.28,3.1,1
4840,20,74.94,69.77,75.47,3.2,1
4841,19,60.77,61.49,62.29,0.3,1
4842,20,85.46,76.9,94.8,8.3,1
4843,19,75.62,75.86,70.31,3.3,1
4844,23,73.48,60.2,70.28,4.7,1
4845,20,60.38,95.58,82.94,3.2,1
4846,22,86.35,95.01,87.39,6.4,1
4847,24,88.33,84.41,64.61,4.2,1
4848,22,80.9,50.51,81.64,2.4,1
4849,23,74.6,80.16,75.87,5.9,1
4850,19,58.79,80.81,71.21,2.1,1
4851,22,72.06,77.02,78.1,3.3,1
4852,19,83.08,50.37,76.29,0.8,1
4853,22,78.06,58.8,77.96,2.2,1
4854,22,88.24,70.78,80.4,5.4,1
4855,19,77.2,56.06,68.8,1.1,1
4856,21,75.21,84.35,77.3,2.0,1
4857,22,81.21,51.95,79.05,5.0,1
4858,20,83.32,79.57,92.24,3.9,1
4859,24,86.54,71.49,92.69,9.0,1
4860,23,76.96,74.56,80.01,8.7,1
4861,21,82.13,45.78,72.78,3.3,1
4862,19,95.68,71.71,82.59,6.1,1
4863,21,73.32,97.63,93.4,6.5,1
4864,18,84.62,74.58,88.89,3.8,1
4865,18,87.81,51.62,70.83,2.0,1
4866,22,79.98,87.21,72.53,5.0,1
4867,22,70.92,88.88,70.91,4.7,1
4868,20,78.53,73.55,80.22,4.1,1
4869,24,77.19,100.0,100.0,5.9,1
4870,23,69.33,80.36,81.31,3.5,1
4871,21,77.43,76.29,62.65,2.7,1
4872,18,64.56,65.96,74.59,5.2,1
4873,22,67.96,84.93,76.61,5.8,1
4874,25,72.99,70.4,68.62,2.6,1
4875,25,85.48,86.94,80.7,6.9,1
4876,23,72.94,56.28,75.96,1.5,1
4877,21,95.15,72.94,83.06,3.8,1
4878,22,79.55,63.7,87.73,4.5,1
4879,22,82.08,45.33,81.59,3.7,1
4880,18,66.94,83.68,62.17,3.9,1
4881,18,98.78,68.07,78.94,8.7,1
4882,22,69.64,71.19,75.34,3.3,1
4883,19,95.41,93.7,90.98,9.9,1
4884,22,81.61,81.62,88.69,5.9,1
4885,23,90.93,72.2,80.75,5.2,1
4886,22,69.9,81.25,82.41,6.0,1
4887,20,72.47,95.95,92.1,10.1,1
4888,24,71.87,77.82,73.96,3.0,1
4889,20,78.09,89.2,76.3,2.8,1
4890,20,77.02,73.31,86.01,3.5,1
